pub_doi,ds_doi,ds_short_name,ds_title,pub_title,pub_journal,pub_year,pub_keywords
https://d1wqtxts1xzle7.cloudfront.net/59190679/Paper_published20190509-42007-1esq5pb.pdf?1557422180=&response-content-disposition=inline%3B+filename%3DFlood_Hazard_Zonation_of_Imphal_River_Ma.pdf&Expires=1601681104&Signature=OzldzFDggo0vdUin65TR4mL7m5CYf4Q89KD1510LSsVJcedrOTDNZcFmY8SIQxaAQt9~XCGLcKyRD79KLp4rQc4FkyqSF4arJvG5ABYPl5ZEvlKhDT6-V0ei687oC7zezGO1Ee5pegRQpi9roSWvPpDxur25STVYOofMEnUTIcyrP~TcZdVg6H5U8Qvyo9MD2cRRCAFqk2xaYNywXV2Bb9cW3s2kPDGvzlirNMSmnJgpaqWALlZeaq7M6atFnavTBR9sqsJLvW2gsmi4TPerCurG2HiaOjFxFuJ3oxM3CHyDFEFLSXRFhkTDeOdnJZ8KWcquO-aOT66vxSmUkVSlYQ__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,,,,"Flood Hazard Zonation Of Imphal River, Manipur, India, Using AWS Data",International Journal of Engineering and Advanced Technology (IJEAT),2019,"ALOS PALSAR, DEM"
10.1017/jog.2019.34,,,,"Terminus advance, kinematics and mass redistribution during eight surges of Donjek Glacier, St. Elias Range, Canada, 1935 to 2016",Journal of Glaciology,2019,Unsure
10.3390/w11061129,,,,Spatial Pattern Analysis and Prediction of Gully Erosion Using Novel Hybrid Model of Entropy-Weight of Evidence,Water,2019,ALOS DEM
10.1016/j.rse.2019.05.021,,,,An Arctic sea ice multi-step classification based on GNSS-R data from the TDS-1 mission,Remote Sensing of Environment,2019,Unspecified
10.1007/s11027-019-09865-6,,,,Evapotranspiration in North America: implications for water resources in a changing climate,Mitigation and Adaptation Strategies for Global Change,2019,SMAP
10.1016/j.tecto.2019.05.009,,,,Mesozoic – Cenozoic evolution of the Southern Patagonian Andes fold and thrust belt (47°–48°S): Influence of the Rocas Verdes basin inversion and onset of Patagonian glaciations,Tectonophysics,2019,ALOS PALSAR
10.1117/12.2519242,,,,Geospatial analytics of Hurricane Florence flooding effects using overhead imagery,Geospatial Informatics IX,2019,Pay to view
10.4081/jlimnol.2019.1881,,,,"Predicting spatial distribution patterns and hotspots of fish assemblage in a coastal basin of the central-south of Chile, by geostatistical techniques",Journal of Limnology,2019,"Just says ""satellite photos"""
10.29396/jgsb.2019.v2.n1.5,,,,"Using relief patterns and quartile deviation for modeling of flood susceptibility maps: examples from Presidente Kennedy and Conceição do Castelo, Espírito Santo, Brazil",Journal of the Geological Survey of Brazil,2019,"ALOS PALSAR, DEM"
https://www.cscjournals.org/manuscript/Journals/GIIJ/Volume6/Issue2/GIIJ-29.pdf,,,,Accuracy Assessment of DEMs Using Modern Geoinformatic Methods,Geoinformatica - An International Journal (GIIJ),2019,Vertex
10.1016/j.ejrs.2019.04.002,,,,"Detection of landslide induced by large earthquake using InSAR coherence techniques – Northwest Zagros, Iran",The Egyptian Journal of Remote Sensing and Space Science,2019,"Sentinel-1A/B, SLC"
10.1109/lgrs.2019.2907221,,,,Characteristics of the L-Band Radio Frequency Interference Environment Based on SMAP Radiometer Observations,IEEE Geoscience and Remote Sensing Letters,2019,SMAP
10.23919/ursiap-rasc.2019.8738633,,,,RFI detection and mitigation in SAR data,2019 URSI Asia-Pacific Radio Science Conference (AP-RASC),2019,ALOS PALSAR
10.1016/j.quascirev.2019.03.030,,,,Volcanic eruption eye-witnessed and recorded by prehistoric humans,Quaternary Science Reviews,2019,ALOS PALSAR
10.2478/johh-2018-0043,,,,Assessing methods for the estimation of response times of stream discharge: the role of rainfall duration,Journal of Hydrology and Hydromechanics,2019,DEM
https://www.researchgate.net/profile/Fahad_Alahmadi5/publication/332242489_Evaluation_of_global_digital_elevation_model_ALOSPALSAR_using_aerial_LiDAR/links/5ca8981292851c64bd5384e3/Evaluation-of-global-digital-elevation-model-ALOS-PALSAR-using-aerial-LiDAR.pdf,,,,Evaluation of global digital elevation model ALOS/PALSAR using aerial LiDAR,"Ministry of Environment, Water and Agriculture, Saudi Arabia",2019,"ALOS PALSAR, DEM"
10.1155/2019/1698432,,,,Monitoring the Thaw Slump-Derived Thermokarst in the Qinghai-Tibet Plateau Using Satellite SAR Interferometry,Journal of Sensors,2019,ALOS PALSAR
10.2528/pierb19010406,,,,Comparison Of Algorithms And Input Vectors For Sea-Ice Classification With L-Band Polsar Data,Progress In Electromagnetics Research B,2019,ALOS PALSAR
10.3390/geosciences9040152,,,,Satellite SAR Data-based Sea Ice Classification: An Overview,Geosciences,2019,Geophysical Processor System (GPS)
10.1109/jstars.2019.2902566,,,,Estimation of Significant Wave Height of Near-Range Traveling Ocean Waves Using Sentinel-1 SAR Images,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,2019,Sentinel-1A/B
10.5923/j.ajgis.20190802.05,,,,"Multitemporal Sentinel-1SAR Interferometry for Surface Deformation Monitoring near High Dam in Aswan, Egypt",American Journal of Geographic Information System,2019,Interferometry Baseline Tool
10.1073/pnas.1900233116,,,,Ancient trash mounds unravel urban collapse a century before the end of Byzantine hegemony in the southern Levant,Proceedings of the National Academy of Sciences,2019,DEM
10.1007/s13157-019-01134-1,,,,"Mapping Mountain Peatlands and Wet Meadows Using Multi-Date, Multi-Sensor Remote Sensing in the Cordillera Blanca, Peru",Wetlands,2019,"ALOS PALSAR, RADARSAT-1"
10.1109/jstars.2019.2895467,,,,Dot and Segment Feature Analysis and Parameter Inversion of a Curved and Graded Bay Bridge From UAVSAR Imagery,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,2019,ALOS PALSAR
10.3390/rs11060621,,,,Estimation of Tropospheric and Ionospheric Delay in DInSAR Calculations: Case Study of Areas Showing (Natural and Induced) Seismic Activity,Remote Sensing,2019,ALOS-1
10.1109/lgrs.2019.2898779,,,,Surface Water Microwave Product Series Version 3: A Near-Real Time and 25-Year Historical Global Inundated Area Fraction Time Series From Active and Passive Microwave Remote Sensing,IEEE Geoscience and Remote Sensing Letters,2019,SWAMPSv3
10.1088/1748-9326/ab0d44,,,,An overview of ABoVE airborne campaign data acquisitions and science opportunities,Environmental Research Letters,2019,UAVSAR
10.1029/2018rs006662,,,,A Hybrid Correlation Model for the Spaced‐Receiver Technique,Radio Science,2019,Pay to access
10.3390/rs11050556,,,,Monitoring Forest Loss in ALOS/PALSAR Time-Series with Superpixels,Remote Sensing,2019,ALOS PALSAR
https://minds.wisconsin.edu/bitstream/handle/1793/79009/Ormiston%20Kubica%20Exley.pdf?sequence=1,,,,Hotspot Analysis of Potential Vernal Pool Locations in Southeastern Wisconsin,,2019,ALOS PALSAR
10.2478/jwld-2019-0006,,,,"Predicting water erosion in arid lands using the GIS-based RUSLE model: A case study of Bedour catchment, central Tunisia",Journal of Water and Land Development,2019,PALSAR
10.1007/s40808-019-00578-y,,,,Erosion risk assessment through morphometric indices for prioritisation of Arjuna watershed using ALOS-PALSAR DEM,Modeling Earth Systems and Environment,2019,"ALOS PALSAR, RTC, DEM"
10.12911/22998993/102794,,,,Assessment of the SWAT Model and the Parameters Affecting the Flow Simulation in the Watershed of Oued Laou (Northern Morocco),Journal of Ecological Engineering,2019,DEM
10.1016/j.geomorph.2019.02.015,,,,"Evolution of debris flow and moraine failure in the Gangotri Glacier region, Garhwal Himalaya: Hydro-geomorphological aspects",Geomorphology,2019,Sentinel-1
10.5194/tc-13-557-2019,,,,Mapping pan-Arctic landfast sea ice stability using  Sentinel-1 interferometry,The Cryosphere,2019,Sentinel-1
https://link.springer.com/article/10.1007/s11430-018-9308-9,,,,"Evaluation of the SMOS and SMAP soil moisture products under different vegetation types against two sparse in situ networks over arid mountainous watersheds, Northwest China",Science China Earth Sciences,2019,SMAP
doi:https://doi.org/10.1016/j.jag.2019.01.021,,,,Estimating above ground biomass as an indicator of carbon storage in vegetated wetlands of the grassland biome of South Africa,International Journal of Applied Earth Observation and Geoinformation,2019,Sentinel-1A
10.1038/s41598-018-38300-0,,,,A shift from drought to extreme rainfall drives a stable landslide to catastrophic failure,Scientific Reports,2019,Sentinel-1
10.1016/j.geomorph.2019.02.005,,,,"Evaluation of different DTMs in sediment connectivity determination in the Mascarada River Watershed, southern Brazil",Geomorphology,2019,"SRTM, correction of DTM"
10.1007/s00024-019-02104-8,,,,Application of Gravity and Radon Studies to Delineate the Concealed Section of the Khisor Thrust,Pure and Applied Geophysics,2019,DEM
10.3390/s19030516,,,,Improving the Topside Profile of Ionosonde with TEC Retrieved from Spaceborne Polarimetric SAR,Sensors,2019,PALSAR ALOS
10.3390/rs11030235,,,,Pixel-Based Geometric Assessment of Channel Networks/Orders Derived from Global Spaceborne Digital Elevation Models,Remote Sensing,2019,ALOS PALSAR DEM
10.1007/s41324-019-00246-4,,,,"Paddy acreage mapping and yield prediction using sentinel-based optical and SAR data in Sahibganj district, Jharkhand (India)",Spatial Information Research,2019,Sentinel-1
10.26480/mjg.01.2019.32.44,,,,"Time Series Analysis Of Subsidence In Dhaka City, Bangladesh Using Insar",Malaysian Journal of Geosciences,2019,ERS
10.1016/j.rse.2019.01.002,,,,Geometric accuracy of remote sensing images over oceans: The use of global offshore platforms,Remote Sensing of Environment,2019,"JERS-1, RADARSAT, ALOS-1, Sentinel-1"
https://link.springer.com/article/10.1007/s41324-018-00236-y,,,,Geoinformatics based assessment of coastal multi-hazard vulnerability along the East Coast of India,Spatial Information Research,2019,ALOS PALSAR
10.5194/tc-13-1395-2019,,,,Instantaneous sea ice drift speed from TanDEM-X interferometry,The Cryosphere,2019,Sentinel-1
10.1088/1748-9326/aaf932,,,,Inference of the impact of wildfire on permafrost and active layer thickness in a discontinuous permafrost region using the remotely sensed active layer thickness (ReSALT) algorithm,Environmental Research Letters,2019,InSAR
10.1016/j.dsr.2018.11.002,,,,Vertical structure and surface patterns of Green Island wakes induced by the Kuroshio,Deep Sea Research Part I: Oceanographic Research Papers,2019,sentinel-1
https://books.google.com/books?hl=en&lr=&id=QfZ1DwAAQBAJ&oi=fnd&pg=PP1&ots=RhMhmpRuGP&sig=0nfkCpAro-eGsFcbUbPssIKNUJY#v=onepage&q=alaska%20satellite&f=false,,,,Data analytics for smart cities,(book),2019,Cites ASF as a NASA DAAC
https://www.researchgate.net/profile/Dilanthi_Amaratunga2/publication/344787436_SCENARIO_ANALYSIS_FOR_FLOOD_RESILIENT_BUILT_FORM-CASE_OF_COLOMBO_SRI_LANKA/links/5f905b99299bf1b53e37f687/SCENARIO-ANALYSIS-FOR-FLOOD-RESILIENT-BUILT-FORM-CASE-OF-COLOMBO-SRI-LANKA.pdf,,,,Scenario Analysis for Flood Resilient Built Form-Case of Colombo Sri Lanka,10th International Conference on Structural Engineering and Construction Management,2019,DEM
https://ui.adsabs.harvard.edu/abs/2018AGUFM.G41B0686L/abstract,,,,Automated RTC and INSAR Stack-Processing at the Alaska Satellite Facility,"American Geophysical Union, Fall Meeting 2018",2018,"RTC, InSAR"
https://ui.adsabs.harvard.edu/abs/2018AGUFM.G41B0689A/abstract,,,,Processing of Spaceborne Imaging Radar-C (SIR-C) Data at Full Resolution,"American Geophysical Union, Fall Meeting 2018",2018,ALOS
https://ui.adsabs.harvard.edu/abs/2018AGUFM.G41B0687W/abstract,,,,Hybrid Pluggable Processing Pipeline (HyP3): Personalized Cloud-Based Processing of SAR Data,"American Geophysical Union, Fall Meeting 2018",2018,HyP3
https://ui.adsabs.harvard.edu/abs/2018AGUFMIN41F0894R/abstract,,,,The Simplified Parallelized InSAR Scientific Computing Environment (SPISCE),"American Geophysical Union, Fall Meeting 2018",2018,SPISCE
https://ui.adsabs.harvard.edu/abs/2018AGUFM.V54A..05M/abstract,,,,"Multi-sensor Remote Sensing Data Applied to Estimation of Effusion Rates at Tolbachik Volcano, Kamchatka Peninsula, Russian Federation","American Geophysical Union, Fall Meeting 2018",2018,DEM
https://ui.adsabs.harvard.edu/abs/2018AGUFMGC11H1003M/abstract,,,,SAR-CBC: A Capacity Building Center for the Use of SAR in Decision Making,"American Geophysical Union, Fall Meeting 2018",2018,SAR-CBC
https://ieeexplore.ieee.org/abstract/document/8597027/references#references,doi: 10.1109/UPCON.2018.8597027.,,,Effect of Phase Filtering on Interferometry based Displacement Analysis of Cultural Heritage Sites,IEEE,2018,Pay to view
10.3390/rs10030405,,,,Modeling Wildfire-Induced Permafrost Deformation in an Alaskan Boreal Forest Using InSAR Observations,Remote Sensing,2018,ALOS PALSAR
10.1109/JSTARS.2018.28033110,,,,Improved Biomass Calibration and Validation With Terrestrial LiDAR: Implications for Future LiDAR and SAR Missions,"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing, Issue 99, 28 Febraury 2018",2018,ALOS PALSAR
10.3390/s18020641,,,,Experimental L-Band Airborne SAR for Oil Spill Response at Sea and in Coastal Waters,"Sensors 2018, Volume 18 Issue 2, 22 Febraury 2018",2018,UAVSAR
10.1016/j.rse.2018.02.003,,,,Assessment of offshore oil/gas platform status in the northern Gulf of Mexico using multi-source satellite time-series images,Remote Sensing of Environment,2018,"JERS-1, RADARSAT-1, ALOS PALSAR "
10.3390/rs10020283,,,,"SBAS Analysis of Induced Ground Surface Deformation from Wastewater Injection in East Central Oklahoma, USA",Remote Sensing,2018,ALOS PALSAR
10.1080/10095020.2017.1419607,,,,Log-cumulants of the finite mixture model and their application to statistical analysis of fully polarimetric UAVSAR data,"Geo-spatial Information Science, Volume 21 Issue 1, 9 February 2018",2018,UAVSAR
10.1016/j.jag.2017.12.014,,,,Coefficient of variation for use in crop area classification across multiple climates,Int. J. Appl. Earth Obs. Geoinformation,2018,ALOS PALSAR
10.1016/j.jvolgeores.2018.01.011,,,,"Deformation patterns, magma supply, and magma storage at Karymsky Volcanic Center, Kamchatka, Russia, 2000-2010, revealed by InSAR",Journal of Volcanology and Geothermal Research,2018,"RADARSAT-1, ALOS PALSAR"
10.1080/01431161.2018.1430399,,,,An effective implementation and assessment of a random forest classifier as a soil spatial predictive model,International Journal of Remote Sensing,2018,Sentinel 1
10.1029/2018JC014383,,,,Airborne observations of sumer thinning of multi-year sea ice originating from the Lincoln Sea,Journal of geophysical research. Oceans,2019,MapReady
10.1016/j.rse.2018.09.005,,,,"Induced earthquake and liquefaction hazards in Oklahoma, USA: Contraints from InSAR",Remote Sensing of Environment,2018,Sentinel-1
10.18520/cs/v115/i5/969-972,,,,"Study of a snow avalanche accident along Chowkibal-Tangdhar road in Kupwara district, Jammu and Kashmir, India","Current Science, Volume 115 Issue 5, 10 September 2018",2018,ALOS PALSAR
10.3390/rs10111715,,,,"Hazard Implications of the 2016 Mw 5.0 Cushing, OK Earthquake from a Joint Analysis of Damage and InSAR Data","Remote Sensing 2018, Volume 10 Issue 11, 30 October 2018",2018,"Sentinel-1, UAVSAR"
10.3390/su10114064,,,,"Multi-Spectral Ship Detection Using Optical, Hyperspectral, and Microwave SAR Remote Sensing Data in Coastal Regions","Sustainability 2018, Volume 10 Issue 11, 6 November 2018",2018,Sentinel-1
10.1080/07038992.2018.1477680,,,,Wetland Water Level Monitoring Using Interferometric Synthetic Aperture Radar (InSAR): A Review,Canadian Journal of Remote Sensing,2018,"ALOS PALSAR, ERS1, ERS2"
10.1080/2150704X.2018.1530481,,,,The effects of orbit type on synthetic aperture RADAR (SAR) backscatter,"Remote Sensing Letters, Volume 10 Issue 2, 14 November 2018",2018,MapReady
10.1002/2017JB014620,,,,Observations and Modeling of Coseismic and Postseismic Deformation Due To the 2015 Mw7.8 Gorkha (Nepal) Earthquake,Journal of Geophysical Research,2018,Sentinel 1
10.1016/j.epsl.2018.03.026,,,,Variations in the long-term uplift rate due to the Altiplano-Puna magma body observed with Sentinel-1 interferometry,Earth and Planetary Science Letters,2018,Sentinel 1
10.5194/isprs-archives-XLII-2-W4-177-2018,,,,Detection of Landslides with SAR Polarymetry: Case Study of South-Eastern Colombia,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences, Volume 42, March 2018",2018,ALOS PALSAR
10.1016/j.geoderma.2017.10.018,,,,Open digital mapping as a cost-effective method for mapping peat thickness and assessing the carbon stock of tropical peatlands,Geoderma,2018,"Sentinel 1, ALOS PALSAR"
10.1080/07038992.2018.1419424,,,,"Coherence of Radarsat-2, Sentinel-1, and ALOS-1 PALSAR for monitoring spatiotemporal variations of river ice covers",Canadian Journal of Remote Sensing,2018,"Sentinel-1, ALOS PALSAR"
